release_date,rank,pic_id,pic_unique_show,perc,is_show,picture_url,,,,,,,,,,,,,,,,,,,
2022-11-30,6,6380b85f8062ac7fcbcb1f40,124090,20.11%,1,https://jigsaw-cdn.dailyinnovation.biz/1b6781742005d953da1057e69ce360a4.jpg,,,,,,,,,,,,,,,,,,,
2022-11-30,5,63775f11231933abb2706072,109957,15.39%,1,https://jigsaw-cdn.dailyinnovation.biz/18fc53151f7a835ff120cc6b6c1b79d1.jpg,,,,,,,,,,,,,,,,,,,
2022-11-30,4,628a580c5b1b45322be4c08b,115876,9.45%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_486136387.jpeg,,,,,,,,,,,,,,,,,,,
2022-11-30,3,61ea54fd0660c83c479715a5,51005,18.89%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_78410400_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-11-30,2,6347f3c9df60b1b10e0fdba5,104384,15.77%,1,https://jigsaw-cdn.dailyinnovation.biz/a0b4bc181279549f075fd6884ef00025.jpeg,,,,,,,,,,,,,,,,,,,
2022-11-30,2,63076402a9e3310549e5f847,103696,21.32%,1,https://jigsaw-cdn.dailyinnovation.biz/d5a78de8acea09340ca2e1ec1d28db54.jpg,,,,,,,,,,,,,,,,,,,
2022-11-30,1,635a6dd9a3145f1256fcb4b1,102035,11.65%,1,https://jigsaw-cdn.dailyinnovation.biz/2d99e5fb569a879aa00c3e3dfbeea57b.jpg,,,,,,,,,,,,,,,,,,,
2023-01-01,11,63907902473e71ee5e374e40,153572,19.59%,1,https://jigsaw-cdn.dailyinnovation.biz/6bdb8c32abc5c45158486548de86b12e.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-01,10,635fa73ea3145f1256fcce76,168023,22.32%,1,https://jigsaw-cdn.dailyinnovation.biz/f7342eb149fd028bb9ff266ad5ac0cb2.jpg,,,,,,,,,,,,,,,,,,,
2023-01-01,9,63ac33f8609aa3af45736171,182695,15.08%,1,https://jigsaw-cdn.dailyinnovation.biz/1deda595b66aacd01cde03c8e1cd72de.jpg,,,,,,,,,,,,,,,,,,,
2023-01-01,8,6399aab3473e71ee5e3784e7,186308,11.87%,1,https://jigsaw-cdn.dailyinnovation.biz/5215519bc33c3c16a8624a3880b30e02.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-01,7,61ea551f0660c83c479715ad,117342,15.19%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_1241162557.jpg,,,,,,,,,,,,,,,,,,,
2023-01-01,6,6391bf15473e71ee5e37596f,153660,15.81%,1,https://jigsaw-cdn.dailyinnovation.biz/d0d337a5d6ab6220a54f6432a8066840.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-01,5,63849a078062ac7fcbcb2c24,124038,15.45%,1,https://jigsaw-cdn.dailyinnovation.biz/f1536e93ac4c06eb89cf30c2983862f7.jpg,,,,,,,,,,,,,,,,,,,
2023-01-01,4,63a984a8bcdd690c41758821,99126,10.50%,0,https://jigsaw-cdn.dailyinnovation.biz/81dbbe724d9a1c2b899566cd56b04eca.jpg,,,,,,,,,,,,,,,,,,,
2023-01-01,3,639853ec473e71ee5e377b48,113714,15.41%,1,https://jigsaw-cdn.dailyinnovation.biz/e619b8fb632a8583f128c6c73ffbb5fc.jpg,,,,,,,,,,,,,,,,,,,
2023-01-01,2,628cb8387195fe52e6c8f07a,152230,10.87%,1,https://jigsaw-cdn.dailyinnovation.biz/derek-oyen-3Xd5j9-drDA-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2023-01-01,1,63a57882bcdd690c41757e35,121707,11.78%,1,https://jigsaw-cdn.dailyinnovation.biz/df157f24293bf69656057e2f92dc0367.jpg,,,,,,,,,,,,,,,,,,,
2023-01-02,12,6347f3c4df60b1b10e0fdb9f,161059,13.27%,1,https://jigsaw-cdn.dailyinnovation.biz/326bafc36101018ef75c4b7a76b5d71c.jpg,,,,,,,,,,,,,,,,,,,
2023-01-02,11,63a5787fbcdd690c41757e30,118369,15.14%,1,https://jigsaw-cdn.dailyinnovation.biz/c23733f472ced46f7ce7398c401466d6.jpg,,,,,,,,,,,,,,,,,,,
2023-01-02,10,63a5c37c609aa3af4555cc8a,155331,17.64%,1,https://jigsaw-cdn.dailyinnovation.biz/552ac3a50b07d22b264319c8d760ad7a.jpg,,,,,,,,,,,,,,,,,,,
2023-01-02,10,6357cccea3145f1256fc99e1,122061,21.50%,1,https://jigsaw-cdn.dailyinnovation.biz/3d806f853d4db49d1f0e3ac45f512944.jpg,,,,,,,,,,,,,,,,,,,
2023-01-02,10,63931cf3473e71ee5e37674a,155821,15.44%,1,https://jigsaw-cdn.dailyinnovation.biz/6256bf677e848157762adda927ba5030.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-02,9,6399a6ae473e71ee5e378451,187498,19.61%,1,https://jigsaw-cdn.dailyinnovation.biz/965bda4425785f50f6ff8ac84082812c.jpg,,,,,,,,,,,,,,,,,,,
2023-01-02,8,63986216473e71ee5e377baf,148984,14.60%,1,https://jigsaw-cdn.dailyinnovation.biz/ec9b25c0c715852a33e40e4c2cb3f90b.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-02,7,639c2793473e71ee5e383d9d,147422,14.21%,1,https://jigsaw-cdn.dailyinnovation.biz/a068398aa33c000aae2fd7d01476256c.jpg,,,,,,,,,,,,,,,,,,,
2023-01-02,6,633184fd60de5ff993ed7ddb,100296,9.92%,0,https://jigsaw-cdn.dailyinnovation.biz/6181866222c5204ae0081292ecdd6f31.png,,,,,,,,,,,,,,,,,,,
2023-01-02,5,63a5787dbcdd690c41757e2d,125135,12.16%,1,https://jigsaw-cdn.dailyinnovation.biz/20c1f02c3d09a2fde85e993510be157c.jpg,,,,,,,,,,,,,,,,,,,
2023-01-02,4,632859e760de5ff993ed37e7,119246,15.70%,1,https://jigsaw-cdn.dailyinnovation.biz/00d6c74288126fe82aff63615ee2cbbd.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-03,12,63a0407ac00a83a598dba64b,188903,17.22%,1,https://jigsaw-cdn.dailyinnovation.biz/6a232c9720e1e83380d6da559a7f137f.jpg,,,,,,,,,,,,,,,,,,,
2023-01-03,11,615524b941bd31b55a4d3ea3,63028,22.10%,1,https://jigsaw-cdn.dailyinnovation.biz/resource/AdobeStock_302064471.jpg,,,,,,,,,,,,,,,,,,,
2023-01-03,10,63a579f5bcdd690c41757e59,158762,12.44%,1,https://jigsaw-cdn.dailyinnovation.biz/66e193136162a116396b5cad7a5f9ae7.jpg,,,,,,,,,,,,,,,,,,,
2023-01-03,9,63720f0d231933abb2701ba0,154256,13.29%,1,https://jigsaw-cdn.dailyinnovation.biz/54be7153ee086c5f4ea9d3f5bf467887.jpg,,,,,,,,,,,,,,,,,,,
2023-01-03,8,63a0407cc00a83a598dba64e,155131,13.82%,1,https://jigsaw-cdn.dailyinnovation.biz/0dc5070ef70610a1a5351f25ff359ab8.jpg,,,,,,,,,,,,,,,,,,,
2023-01-03,7,63775f19231933abb270607c,127239,16.99%,1,https://jigsaw-cdn.dailyinnovation.biz/7efe40b6a9fa6ae100aacf1217db1b2f.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-03,6,63a5c37c609aa3af4555cc8e,141983,15.94%,1,https://jigsaw-cdn.dailyinnovation.biz/b9e47ae43548cbe6046b927805c3a202.jpg,,,,,,,,,,,,,,,,,,,
2023-01-03,5,637dfb898062ac7fcbcb048e,120594,13.86%,1,https://jigsaw-cdn.dailyinnovation.biz/802cb27d6086b13f173962eac0f57574.jpg,,,,,,,,,,,,,,,,,,,
2023-01-03,4,633575b1df60b1b10e0f78d9,125288,14.68%,1,https://jigsaw-cdn.dailyinnovation.biz/4decf80f0c5850ca76486f98e502d68b.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-03,3,63a2e678c00a83a598dbc540,101411,10.92%,0,https://jigsaw-cdn.dailyinnovation.biz/8743ddee4209b51c033bed2f9f81436d.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-03,2,6256a22bb571ac9f45e8618f,122052,14.02%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_193208042.jpg,,,,,,,,,,,,,,,,,,,
2023-01-04,12,641442b42709bfc144c1773f,53913,12.08%,1,https://jigsaw-cdn.dailyinnovation.biz/0c63c66a5e88dbfc38308952d860668e.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-04,11,64870138b2aadc44a3095a13,53886,9.91%,1,https://jigsaw-cdn.dailyinnovation.biz/09db1976e55f8264500b28bcb2c70e8f.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-04,10,64807e099fee2ae4d98f4332,45051,11.21%,1,https://jigsaw-cdn.dailyinnovation.biz/5c8cdc0db862fb52f5a6bee9dac68696.jpg,,,,,,,,,,,,,,,,,,,
2023-01-04,9,64661494f28f95ddf6dd0687,44981,13.07%,1,https://jigsaw-cdn.dailyinnovation.biz/ee023ba70586b51edc46388d044f72ae.jpg,,,,,,,,,,,,,,,,,,,
2023-01-04,8,64464e4a01e6c46b636d7d2d,42997,11.11%,1,https://jigsaw-cdn.dailyinnovation.biz/30b1c0c3ce8ccf0c83e57125e8fbfc98.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-04,7,643fc912e616ced1543c0939,43148,19.00%,1,https://jigsaw-cdn.dailyinnovation.biz/e6486887ac9b269af8061e83288881aa.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-04,6,643fc8fae616ced1543c0917,74896,11.97%,1,https://jigsaw-cdn.dailyinnovation.biz/77d4a9652205d330545803eca70d41a1.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-04,5,64395455e616ced1543ba862,42065,9.35%,1,https://jigsaw-cdn.dailyinnovation.biz/b7c3e0dd299454f71c53981d1241bcdc.jpg,,,,,,,,,,,,,,,,,,,
2023-01-04,4,643fc913e616ced1543c093a,41062,8.65%,1,https://jigsaw-cdn.dailyinnovation.biz/95cbed9f7aca1438623e266d790f7f9c.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-04,3,6442694801e6c46b636d5756,40894,12.19%,1,https://jigsaw-cdn.dailyinnovation.biz/1c2527e79e0038b6c0798ad3bca39818.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-04,2,64464e3e01e6c46b636d7d1b,40174,10.41%,1,https://jigsaw-cdn.dailyinnovation.biz/342fa696962e9747e8bbf460f9e06bca.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-04,1,646f5f9e2102ac5b93e13e30,40086,10.40%,1,https://jigsaw-cdn.dailyinnovation.biz/ade22ae52626b6656b8d76ae6d678bbb.jpg,,,,,,,,,,,,,,,,,,,
2023-01-05,12,637f5d0f8062ac7fcbcb0faf,164360,14.25%,1,https://jigsaw-cdn.dailyinnovation.biz/8e9c79b95e5db17ce2c414c5a689d615.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-05,11,6141f34441bd31b55a0788b2,85920,21.01%,1,https://jigsaw-cdn.dailyinnovation.biz/resource/PET-shutterstock_1854225637.jpg,,,,,,,,,,,,,,,,,,,
2023-01-05,10,6356827da3145f1256fc8d02,127685,17.94%,1,https://jigsaw-cdn.dailyinnovation.biz/d876b16ce0961f9e3deffbf6d3434ff9.jpg,,,,,,,,,,,,,,,,,,,
2023-01-05,9,6298a9c970e7eac4294eb952,108538,26.30%,1,https://jigsaw-cdn.dailyinnovation.biz/sharon-mccutcheon-YZOVz5f3SBo-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2023-01-05,8,6364ef88a3145f1256fd86d5,115367,16.68%,1,https://jigsaw-cdn.dailyinnovation.biz/168d801de8b5edcc42bca30d57c199c5.jpg,,,,,,,,,,,,,,,,,,,
2023-01-05,7,63575207609aa3af45c399ec,110484,13.04%,1,https://jigsaw-cdn.dailyinnovation.biz/6a39d9b87f7e835e22d80c80986e9c2b.jpg,,,,,,,,,,,,,,,,,,,
2023-01-05,6,62a6f8ffcce6b2f7f51923c8,124435,18.13%,1,https://jigsaw-cdn.dailyinnovation.biz/c646a76da462163b42bd126fb6e13e0a.jpg,,,,,,,,,,,,,,,,,,,
2023-01-05,5,63873f188062ac7fcbcb48e9,99244,10.89%,0,https://jigsaw-cdn.dailyinnovation.biz/87a633924ae61538a4d9de59e54bf1aa.jpg,,,,,,,,,,,,,,,,,,,
2023-01-05,4,62ff6e1aa9e3310549e5d464,154121,10.62%,1,https://jigsaw-cdn.dailyinnovation.biz/693715d2846e2bcd0a2718657c67fe5c.jpg,,,,,,,,,,,,,,,,,,,
2023-01-05,3,639853ef473e71ee5e377b4c,106410,14.60%,1,https://jigsaw-cdn.dailyinnovation.biz/32ce836062158ff0e68cd95ade6f0503.jpg,,,,,,,,,,,,,,,,,,,
2023-01-06,12,639853ea473e71ee5e377b46,161438,20.59%,1,https://jigsaw-cdn.dailyinnovation.biz/b570d9776bc1d674cfd09094b5d8db2d.jpg,,,,,,,,,,,,,,,,,,,
2023-01-06,11,631ab63a609aa3af45a2eeea,65428,13.98%,1,https://jigsaw-cdn.dailyinnovation.biz/66952517b8c7c30f63951ac60d382d94.jpg,,,,,,,,,,,,,,,,,,,
2023-01-06,10,63568291a3145f1256fc8d1d,202163,13.96%,1,https://jigsaw-cdn.dailyinnovation.biz/6e74989d40770a0221a2c2b908f22b69.jpg,,,,,,,,,,,,,,,,,,,
2023-01-06,9,63b52e1b609aa3af459e0308,186768,15.60%,1,https://jigsaw-cdn.dailyinnovation.biz/1f150206ae5e6c2b44c7f91b35d86bed.jpg,,,,,,,,,,,,,,,,,,,
2023-01-06,8,63aeb9a1bca7595bc8b8cba0,160171,17.95%,1,https://jigsaw-cdn.dailyinnovation.biz/78de0fc6d6d75c52446a5ac2c9000cc7.jpg,,,,,,,,,,,,,,,,,,,
2023-01-06,7,62ecf44b892f399c79a72327,120353,16.07%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_264104086.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-06,6,63b52e1b609aa3af459e0324,115904,15.03%,1,https://jigsaw-cdn.dailyinnovation.biz/e748face01a091175dd9f7dea297540b.jpg,,,,,,,,,,,,,,,,,,,
2023-01-06,5,635ba664a3145f1256fcbee7,146033,20.81%,1,https://jigsaw-cdn.dailyinnovation.biz/6241aea4da3ba377ead05114aa6ce4a0.jpg,,,,,,,,,,,,,,,,,,,
2023-01-06,4,63931cd4473e71ee5e376721,122057,17.80%,1,https://jigsaw-cdn.dailyinnovation.biz/efbb1e496b7625edc03b74c7c70b2e2e.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-06,3,636a2a55a3145f1256fdd805,125194,13.63%,1,https://jigsaw-cdn.dailyinnovation.biz/d3673783364e086b79331f7cf63f390a.jpg,,,,,,,,,,,,,,,,,,,
2023-01-06,2,63a2e674c00a83a598dbc53b,140457,11.79%,1,https://jigsaw-cdn.dailyinnovation.biz/a9909718b37494f13dc723ad7e6156b9.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-07,12,62cd5727f5ffecb013797a2c,83170,15.42%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_244581414_XL.jpg,,,,,,,,,,,,,,,,,,,
2023-01-07,11,63b6a6c7bca7595bc8b8fbef,153454,20.61%,1,https://jigsaw-cdn.dailyinnovation.biz/022d146a2c9278bd71210821ed1a682b.jpg,,,,,,,,,,,,,,,,,,,
2023-01-07,10,637dfb8f8062ac7fcbcb0496,147758,14.39%,1,https://jigsaw-cdn.dailyinnovation.biz/ba2caf678b07197f9a2b02a5e2c7b4b8.jpg,,,,,,,,,,,,,,,,,,,
2023-01-07,9,6391bf2c473e71ee5e375997,162130,23.27%,1,https://jigsaw-cdn.dailyinnovation.biz/22c67bd2996e14391b43f97470fcdf2d.jpg,,,,,,,,,,,,,,,,,,,
2023-01-07,8,63aea0d0609aa3af45817fe1,139358,17.17%,1,https://jigsaw-cdn.dailyinnovation.biz/d75e56909c627cacb41d38bcb19e67d6.jpg,,,,,,,,,,,,,,,,,,,
2023-01-07,7,639c4aa8609aa3af4523e12a,161654,14.12%,1,https://jigsaw-cdn.dailyinnovation.biz/a028ada985b83961c3522a62c28ecb11.jpg,,,,,,,,,,,,,,,,,,,
2023-01-07,6,635ba663a3145f1256fcbee5,122943,17.03%,1,https://jigsaw-cdn.dailyinnovation.biz/bb9af7ddaa9b22cb9d3dbbf3cee2e43c.jpg,,,,,,,,,,,,,,,,,,,
2023-01-07,5,63aea047609aa3af45817d55,103160,8.95%,0,https://jigsaw-cdn.dailyinnovation.biz/1165fb8e6c5b4b63becaf138689ce5e1.jpg,,,,,,,,,,,,,,,,,,,
2023-01-07,4,638886498062ac7fcbcb5693,119487,15.96%,1,https://jigsaw-cdn.dailyinnovation.biz/8b1060ef7f123f36862061c32f880f06.jpg,,,,,,,,,,,,,,,,,,,
2023-01-07,3,6320610860de5ff993ecf880,110303,8.51%,1,https://jigsaw-cdn.dailyinnovation.biz/3beb06b04c4fa3194d6582496831ffd0.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-07,2,63a0407ac00a83a598dba64c,140633,16.71%,1,https://jigsaw-cdn.dailyinnovation.biz/b60bbe75788d2ce41dc5e3ad135079e2.jpg,,,,,,,,,,,,,,,,,,,
2023-01-08,11,63aac312bcdd690c41759312,154679,13.73%,1,https://jigsaw-cdn.dailyinnovation.biz/8ef634642df8d6e81e1b01c944376d9b.jpg,,,,,,,,,,,,,,,,,,,
2023-01-08,10,63a43ca4bcdd690c417570be,155986,15.54%,1,https://jigsaw-cdn.dailyinnovation.biz/54be4565c4fed81724ae414afc1c36b1.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-08,9,6373518e609aa3af45567429,159504,19.33%,1,https://jigsaw-cdn.dailyinnovation.biz/1991d8f181232dd44a777a9f9d611c7e.jpg,,,,,,,,,,,,,,,,,,,
2023-01-08,8,63590ae4a3145f1256fca303,148676,16.68%,1,https://jigsaw-cdn.dailyinnovation.biz/f03408acd0f7b54095b5c292f6675c0a.jpg,,,,,,,,,,,,,,,,,,,
2023-01-08,7,63a17212609aa3af453deb95,127243,14.53%,1,https://jigsaw-cdn.dailyinnovation.biz/a7eeb3fee0ecd9bbc8ea8163057cd94b.jpg,,,,,,,,,,,,,,,,,,,
2023-01-08,6,637cb597231933abb2707bff,160463,20.20%,1,https://jigsaw-cdn.dailyinnovation.biz/0ee7b386d3333a3bbf0e2a700c4eabe6.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-08,5,628b93f83fd4f729e1c78618,136723,18.61%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_199360007.jpg,,,,,,,,,,,,,,,,,,,
2023-01-08,4,635a6ddfa3145f1256fcb4ba,165052,16.74%,1,https://jigsaw-cdn.dailyinnovation.biz/511625e0f2f3e1c46540050189cb802c.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-08,3,634940b0df60b1b10e0fea1d,127193,12.51%,1,https://jigsaw-cdn.dailyinnovation.biz/a2dda3ccc0c626ba55c3c861747d77a6.jpg,,,,,,,,,,,,,,,,,,,
2023-01-08,2,637b57ff231933abb2706d33,110500,10.15%,1,https://jigsaw-cdn.dailyinnovation.biz/1ab965f7412c3e169357c7bffa96e407.jpg,,,,,,,,,,,,,,,,,,,
2023-01-08,1,63970012473e71ee5e3770d7,110366,14.21%,1,https://jigsaw-cdn.dailyinnovation.biz/0ee4823fe852d24cd16331e69431b39c.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-09,12,6331846060de5ff993ed7da5,158090,20.53%,1,https://jigsaw-cdn.dailyinnovation.biz/ff5d9563c3a583479854809ed0daa281.jpg,,,,,,,,,,,,,,,,,,,
2023-01-09,11,636a2a4ba3145f1256fdd7f8,164997,16.41%,1,https://jigsaw-cdn.dailyinnovation.biz/46aef4a321341dd820110c3fc9fc3b32.jpg,,,,,,,,,,,,,,,,,,,
2023-01-09,10,6373539c609aa3af45567d9d,148761,15.68%,1,https://jigsaw-cdn.dailyinnovation.biz/a903957680aae640c8e3d241cc77234b.jpg,,,,,,,,,,,,,,,,,,,
2023-01-09,9,6329946260de5ff993ed4188,148008,18.91%,1,https://jigsaw-cdn.dailyinnovation.biz/b7b1f041d22f1e62df6ea58211af7575.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-09,8,63aac313bcdd690c41759313,126400,15.98%,1,https://jigsaw-cdn.dailyinnovation.biz/a48a55965bddc80f9e47c9df719b39d7.jpg,,,,,,,,,,,,,,,,,,,
2023-01-09,7,62a1a7becce6b2f7f5190e21,122303,15.32%,1,https://jigsaw-cdn.dailyinnovation.biz/rajesh-de-LpulVsA9Mvs-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2023-01-09,6,63568278a3145f1256fc8cfb,127900,12.83%,1,https://jigsaw-cdn.dailyinnovation.biz/f379fc80d36c5a8a9de6bdaf43364aee.jpg,,,,,,,,,,,,,,,,,,,
2023-01-09,5,639c4aa8609aa3af4523e128,160321,12.50%,1,https://jigsaw-cdn.dailyinnovation.biz/bfdbfc0b5cf691921dd04f63071053ee.jpg,,,,,,,,,,,,,,,,,,,
2023-01-09,4,61f4f8dcd725dfe60a9c3fdf,125487,13.23%,1,https://jigsaw-cdn.dailyinnovation.biz/526548a93273b53574ff4d744af22463.jpg,,,,,,,,,,,,,,,,,,,
2023-01-09,3,6232f5923d8d16fe91a175d0,81156,19.15%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_335590886.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-09,2,63469a0cdf60b1b10e0fcf4f,97860,8.62%,0,https://jigsaw-cdn.dailyinnovation.biz/28921c2c6feb7afdb892f29a812933d2.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-10,12,63469a10df60b1b10e0fcf54,163064,14.96%,1,https://jigsaw-cdn.dailyinnovation.biz/431cf172dc611d10e4128a9003bbd594.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-10,11,639078ef473e71ee5e374e27,153807,17.52%,1,https://jigsaw-cdn.dailyinnovation.biz/1d80bd47619566dfe0d754169dd2d2d7.jpg,,,,,,,,,,,,,,,,,,,
2023-01-10,10,63590ad0a3145f1256fca2e8,157145,15.22%,0,https://jigsaw-cdn.dailyinnovation.biz/223d980d360b05e411d18416cc1db6c0.jpg,,,,,,,,,,,,,,,,,,,
2023-01-10,9,62d544dbf5ffecb01379b8bd,140897,9.63%,1,https://jigsaw-cdn.dailyinnovation.biz/0CCF3793-0D14-4C8B-AFBB-60E20EE228F0.png,,,,,,,,,,,,,,,,,,,
2023-01-10,8,638499fa8062ac7fcbcb2c14,126903,18.65%,1,https://jigsaw-cdn.dailyinnovation.biz/bb5250023602c3577dbc321f1229efd4.jpg,,,,,,,,,,,,,,,,,,,
2023-01-10,7,63a2e676c00a83a598dbc53e,107644,10.80%,0,https://jigsaw-cdn.dailyinnovation.biz/2d5ba7d9c56f59c397a88e3490f8a0ff.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-10,6,63775f25231933abb270608c,140962,16.30%,1,https://jigsaw-cdn.dailyinnovation.biz/29d643fd9c2489b78b899affc6343b0b.jpg,,,,,,,,,,,,,,,,,,,
2023-01-10,5,63a17212609aa3af453deb9f,110233,9.29%,0,https://jigsaw-cdn.dailyinnovation.biz/47064fd4a0b6071d6a7f8a2de355d206.jpg,,,,,,,,,,,,,,,,,,,
2023-01-10,4,623d767f3e769fc803e1329d,135460,12.24%,1,https://jigsaw-cdn.dailyinnovation.biz/9a4b8a05b078ef4c6dec38f1c18fedd0.jpg,,,,,,,,,,,,,,,,,,,
2023-01-10,3,6347f3c2df60b1b10e0fdb9b,156863,13.41%,1,https://jigsaw-cdn.dailyinnovation.biz/ad9dac6c3a84ecfde07ad5477a4a023e.jpg,,,,,,,,,,,,,,,,,,,
2023-01-10,3,6227249cd04cbab22ad67347,121967,9.33%,0,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_14182088_XL.jpg,,,,,,,,,,,,,,,,,,,
2023-01-11,12,632d9dfa60de5ff993ed6465,154158,17.38%,1,https://jigsaw-cdn.dailyinnovation.biz/411ffb958362428b542e9034acc93d31.jpg,,,,,,,,,,,,,,,,,,,
2023-01-11,11,63b52e1b609aa3af459e0310,159047,18.54%,1,https://jigsaw-cdn.dailyinnovation.biz/fce474127d989220bec8ef3d3770f949.jpg,,,,,,,,,,,,,,,,,,,
2023-01-11,10,63a5c37c609aa3af4555cc88,157744,12.37%,1,https://jigsaw-cdn.dailyinnovation.biz/a6255fe7e454f9cce81d66605dad5bb8.jpg,,,,,,,,,,,,,,,,,,,
2023-01-11,9,6391bf30473e71ee5e37599d,149391,20.97%,1,https://jigsaw-cdn.dailyinnovation.biz/9cb6c176656c5a1495e80ebd873d3660.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-11,8,6385e3898062ac7fcbcb3c01,142333,16.83%,1,https://jigsaw-cdn.dailyinnovation.biz/e2dab1fc734475a665032a4f6773a24b.jpg,,,,,,,,,,,,,,,,,,,
2023-01-11,7,6376f7aa609aa3af456b3c03,138134,22.37%,1,https://jigsaw-cdn.dailyinnovation.biz/9b039e4b0aab3313cba6b130de061e17.jpg,,,,,,,,,,,,,,,,,,,
2023-01-11,6,63873f218062ac7fcbcb48f4,159508,16.38%,1,https://jigsaw-cdn.dailyinnovation.biz/ab0387cf928f5b812d05d20cfd6cbff9.jpg,,,,,,,,,,,,,,,,,,,
2023-01-11,5,632afaae60de5ff993ed4e89,119691,13.46%,1,https://jigsaw-cdn.dailyinnovation.biz/cc79d31a966c02d725b82717b680bff4.jpg,,,,,,,,,,,,,,,,,,,
2023-01-11,4,6374ba60231933abb2703e92,99769,9.65%,0,https://jigsaw-cdn.dailyinnovation.biz/c6947aadbcb5301ad8bff7ee7fd83302.jpg,,,,,,,,,,,,,,,,,,,
2023-01-11,3,63639b00a3145f1256fd0324,115944,14.84%,1,https://jigsaw-cdn.dailyinnovation.biz/04a6d98a454aac854fc73ee7f963ea6d.jpg,,,,,,,,,,,,,,,,,,,
2023-01-11,2,636a2a53a3145f1256fdd801,120948,10.97%,1,https://jigsaw-cdn.dailyinnovation.biz/375c1098ec99e5a75038d0cd4af76a6b.jpg,,,,,,,,,,,,,,,,,,,
2023-01-12,12,6331845e60de5ff993ed7da3,154293,16.55%,1,https://jigsaw-cdn.dailyinnovation.biz/d298bbe6919522ebc3a3c82227b47932.jpg,,,,,,,,,,,,,,,,,,,
2023-01-12,11,63ac1d4cbca7595bc8b8acd9,158118,13.10%,1,https://jigsaw-cdn.dailyinnovation.biz/44ded6803f54643d03b6b1be8e02ed94.jpg,,,,,,,,,,,,,,,,,,,
2023-01-12,10,63849a018062ac7fcbcb2c1d,161817,13.32%,1,https://jigsaw-cdn.dailyinnovation.biz/3bcf234701e3642c5555e0e18f733645.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-12,9,6232f5913d8d16fe91a175c5,131239,14.60%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_169355573.jpeg,,,,,,,,,,,,,,,,,,,
2023-01-12,8,635284f9a3145f1256fc80bf,154349,18.78%,1,https://jigsaw-cdn.dailyinnovation.biz/fc41d6b1f30157bc4e90f3143c21e1cc.jpg,,,,,,,,,,,,,,,,,,,
2023-01-12,8,63b7f402bca7595bc8b913af,132150,19.58%,1,https://jigsaw-cdn.dailyinnovation.biz/265665f4fd69edcb7cd9596c8b2ae479.jpg,,,,,,,,,,,,,,,,,,,
2023-01-12,7,63aea0d0609aa3af45817fdc,133152,17.73%,1,https://jigsaw-cdn.dailyinnovation.biz/cd7a61dee653dc56d781b38fc457552a.jpg,,,,,,,,,,,,,,,,,,,
